claim_amount,client_age,type_of_policy,car_brand,car_model,car_year,type_of_accident,user_type,total_activities,throughput_duration_days,First Notification of Loss (FNOL),Assign Claim,Claim Decision,Set Reserve,Payment Sent,Close Claim,State
3164,41,0,3,2,2019,0,0,6,32,1,2,3,4,6,5,2
3753,61,1,3,1,2017,1,0,6,21,1,2,3,4,6,5,2
7828,50,0,1,3,2016,0,1,6,29,1,2,3,4,4,5,2
3731,38,1,4,1,2015,1,0,6,21,1,2,3,4,6,5,2
5114,26,1,0,4,2019,1,0,6,31,1,2,3,4,6,5,2
5763,37,0,5,1,2015,1,0,6,28,1,2,3,4,6,5,2
5278,37,1,3,1,2013,1,0,6,33,1,2,3,4,6,5,2
3206,36,1,4,2,2020,2,0,6,30,1,2,3,4,6,5,2
8430,41,0,3,3,2017,2,0,6,28,1,2,3,4,6,5,2
5750,72,0,3,5,2017,1,0,6,34,1,2,3,4,6,5,2
5714,64,1,2,3,2018,0,0,6,33,1,2,3,4,6,5,2
5567,65,1,3,5,2012,1,0,6,31,1,2,3,4,6,5,2
9270,53,0,0,3,2013,0,0,6,29,1,2,3,4,6,5,2
6542,60,1,2,3,2017,0,0,6,30,1,2,3,4,6,5,2
3628,29,0,3,2,2017,3,0,6,21,1,2,3,5,5,4,2
3637,72,0,4,0,2013,1,0,6,30,1,2,3,4,6,5,2
4971,24,1,3,5,2016,2,0,6,31,1,2,3,4,6,5,2
5585,72,1,3,3,2013,1,0,6,31,1,2,3,4,6,5,2
4119,54,0,4,6,2017,0,0,6,26,1,2,3,4,6,5,2
6187,53,1,2,1,2011,0,0,6,26,1,2,3,4,5,5,2
6962,46,2,1,3,2017,1,0,6,29,1,2,3,4,6,5,2
7402,52,0,2,2,2020,0,0,6,33,1,2,3,4,6,5,2
3118,23,0,5,1,2018,0,0,6,32,1,2,3,4,6,5,2
2539,42,2,4,6,2021,1,0,6,25,1,2,3,4,6,5,2
9289,59,1,0,4,2016,0,0,6,31,1,2,3,4,6,5,2
7152,74,1,4,1,2020,2,0,6,30,1,2,3,4,6,5,2
7055,60,1,1,3,2019,0,0,6,35,1,2,3,4,6,5,2
3711,31,0,1,3,2018,1,0,6,18,1,2,3,4,5,4,2
5821,54,0,4,4,2015,2,0,6,30,1,2,3,4,6,5,2
1340,49,0,1,3,2020,1,0,6,30,1,2,3,4,6,5,2
7216,75,1,3,2,2016,1,0,6,30,1,2,3,4,6,5,2
5701,52,0,4,1,2016,1,0,6,28,1,2,3,4,6,5,2
5957,73,0,2,2,2010,1,0,6,33,1,2,3,4,6,5,2
8520,71,0,2,3,2017,2,0,6,29,1,2,3,4,6,5,2
6890,57,0,2,4,2014,3,0,6,29,1,2,3,4,6,5,2
4121,52,0,4,6,2016,0,0,6,26,1,2,3,4,6,5,2
6713,25,0,1,3,2015,1,0,6,29,1,2,3,4,6,5,2
1853,62,1,1,4,2016,1,0,6,28,1,2,3,4,6,5,2
6515,58,0,6,1,2015,0,0,6,26,1,2,3,4,6,5,2
1803,39,0,1,4,2018,3,0,6,26,1,2,3,4,6,5,2
6186,44,1,2,1,2010,0,0,6,26,1,2,3,4,5,5,2
7900,58,0,1,2,2018,1,1,6,27,1,2,3,5,4,5,2
2689,44,1,3,2,2019,0,0,6,27,1,2,3,4,6,5,2
5196,41,1,3,2,2013,0,0,6,34,1,2,3,4,6,5,2
1745,64,0,4,0,2021,2,0,6,29,1,2,3,4,6,5,2
9191,39,0,0,5,2015,2,0,6,29,1,2,3,4,6,5,2
5449,46,1,3,0,2016,2,0,6,32,1,2,3,4,6,5,2
7565,62,0,4,0,2013,2,0,6,26,1,2,3,4,6,5,2
6883,36,2,2,2,2021,2,0,6,27,1,2,3,4,6,5,2
7571,62,0,4,0,2013,1,0,6,26,1,2,3,4,6,5,2
3601,63,0,5,0,2014,2,0,6,29,1,2,3,4,6,5,2
6985,60,1,3,2,2016,0,0,6,28,1,2,3,4,6,5,2
7418,60,0,0,4,2014,0,0,6,35,1,2,3,4,6,5,2
1837,67,1,1,2,2017,0,0,6,29,1,2,3,4,6,5,2
3681,23,0,0,4,2017,0,0,6,23,1,2,3,4,5,4,2
3097,54,2,0,4,2019,0,0,6,31,1,2,3,4,6,5,2
8108,21,1,4,2,2014,0,0,6,25,1,2,3,4,6,5,2
8526,41,0,5,1,2021,1,0,6,30,1,2,3,4,6,5,2
9787,71,0,1,5,2020,1,0,6,32,1,2,3,4,6,5,2
6720,34,0,0,3,2015,1,0,6,28,1,2,3,4,6,5,2
6781,32,0,2,3,2017,0,0,6,29,1,2,3,4,6,5,2
4705,19,2,5,0,2020,3,1,6,22,1,2,3,4,6,5,2
3620,70,0,5,0,2014,2,0,6,30,1,2,3,4,6,5,2
9935,75,1,3,3,2014,2,0,6,26,1,2,3,4,6,5,2
1784,26,0,2,2,2017,3,0,6,27,1,2,3,4,6,5,2
7631,66,0,3,4,2015,1,0,6,31,1,2,3,4,6,5,2
1060,31,1,1,2,2015,2,0,6,23,1,2,3,4,6,5,2
5604,68,1,2,2,2015,1,0,6,33,1,2,3,4,6,5,2
7634,51,0,5,3,2016,1,1,6,33,1,2,3,4,6,5,2
5784,68,0,4,6,2016,2,0,6,33,1,2,3,4,6,5,2
3732,30,0,2,3,2018,0,0,6,18,1,2,3,4,5,4,2
1655,60,0,2,2,2013,1,1,6,33,1,2,3,4,6,5,2
7262,68,1,3,2,2011,1,0,6,29,1,2,3,4,6,5,2
7122,71,1,1,3,2015,1,0,6,36,1,2,3,4,6,5,2
5599,58,0,3,2,2015,2,0,6,29,1,2,3,4,6,5,2
4622,25,0,3,1,2015,0,0,6,29,1,2,3,4,6,5,2
3772,23,0,1,3,2015,0,0,6,21,1,2,3,4,6,5,2
8526,41,0,5,1,2021,1,0,6,30,1,2,3,4,6,5,2
4788,52,0,5,0,2015,0,0,6,23,1,2,3,4,6,5,2
6186,45,1,2,1,2010,0,0,6,26,1,2,3,4,5,5,2
1730,46,0,2,3,2020,1,0,6,30,1,2,3,4,6,5,2
4748,33,1,4,0,2011,0,0,6,28,1,2,3,4,6,5,2
8411,76,0,1,3,2019,2,0,6,27,1,2,3,4,6,5,2
3233,69,2,0,4,2021,3,0,6,32,1,2,3,4,6,5,2
8826,46,1,3,5,2014,2,0,6,30,1,2,3,4,6,5,2
3776,21,0,1,3,2014,0,0,6,20,1,2,3,4,5,4,2
3495,65,0,3,1,2015,1,0,6,28,1,2,3,4,6,5,2
2476,49,0,0,4,2010,2,0,6,26,1,2,3,4,6,5,2
8462,61,1,1,3,2017,1,0,6,28,1,2,3,4,6,5,2
9145,43,0,0,5,2012,2,0,6,32,1,2,3,4,6,5,2
7132,80,0,2,2,2016,3,0,6,26,1,2,3,4,6,5,2
2660,45,1,3,3,2019,0,0,6,29,1,2,3,4,6,5,2
6536,57,1,3,2,2017,0,0,6,29,1,2,3,4,6,5,2
1214,42,1,4,0,2014,0,0,6,26,1,2,3,4,6,5,2
2208,49,0,2,3,2016,1,0,6,32,1,2,3,4,6,5,2
4119,54,0,4,6,2017,0,0,6,26,1,2,3,4,6,5,2
8556,40,0,3,2,2018,0,0,6,30,1,2,3,4,6,5,2
9665,79,2,0,5,2012,2,0,6,31,1,2,3,4,6,5,2
7572,55,1,0,3,2018,3,0,6,29,1,2,3,4,6,5,2
3837,25,0,3,5,2013,1,0,6,30,1,2,3,4,6,5,2
3769,61,0,2,2,2015,0,0,6,34,1,2,3,4,6,5,2
9370,44,1,3,4,2011,2,0,6,27,1,2,3,4,6,5,2
1331,63,0,2,3,2012,0,0,6,27,1,2,3,4,6,5,2
9913,82,1,2,2,2013,1,0,6,30,1,2,3,4,6,5,2
8419,57,0,2,3,2018,2,0,6,27,1,2,3,4,6,5,2
7672,66,1,2,3,2013,0,1,6,31,1,2,3,4,6,5,2
3845,28,0,3,5,2012,1,0,6,28,1,2,3,4,6,5,2
5952,23,0,3,2,2015,1,0,6,32,1,2,3,4,6,5,2
6777,30,0,3,2,2017,0,1,6,28,1,2,3,4,6,5,2
7331,60,0,3,3,2017,1,0,6,34,1,2,3,4,6,5,2
5887,67,0,4,6,2014,2,0,6,35,1,2,3,4,6,5,2
9598,52,0,3,1,2015,1,0,6,27,1,2,3,4,6,5,2
7409,52,0,2,2,2019,0,0,6,31,1,2,3,4,6,5,2
2468,49,0,0,3,2010,1,0,6,27,1,2,3,4,6,5,2
6290,20,1,0,5,2019,1,0,6,27,1,2,3,4,6,5,2
3760,56,0,1,1,2015,1,0,6,31,1,2,3,4,5,4,2
2163,82,0,3,1,2019,2,0,6,32,1,2,3,4,6,5,2
8395,65,0,1,3,2018,1,0,6,26,1,2,3,4,6,5,2
6990,55,1,2,2,2015,0,0,6,29,1,2,3,4,6,5,2
6517,43,0,4,1,2017,0,0,6,25,1,2,3,4,6,5,2
2616,54,1,4,1,2020,0,0,6,30,1,2,3,4,6,5,2
6288,20,0,0,4,2017,2,0,6,28,1,2,3,4,6,5,2
4992,38,1,5,2,2020,2,0,6,29,1,2,3,4,6,5,2
4519,35,1,4,1,2017,1,0,6,28,1,2,3,4,6,5,2
1788,37,0,3,1,2012,1,0,6,28,1,2,3,4,6,5,2
8390,52,1,1,2,2018,0,1,6,28,1,2,3,4,6,5,2
1061,45,1,2,3,2014,2,0,6,27,1,2,3,4,6,5,2
8653,60,0,1,4,2011,0,0,6,32,1,2,3,4,6,5,2
8411,72,0,1,3,2019,2,0,6,27,1,2,3,4,6,5,2
2550,51,2,5,3,2021,1,0,6,29,1,2,3,4,6,5,2
7112,76,0,0,4,2013,2,0,6,33,1,2,3,4,6,5,2
2485,48,1,1,3,2011,1,0,6,25,1,2,3,4,6,5,2
5400,31,1,5,0,2016,2,0,6,29,1,2,3,4,6,5,2
9559,37,0,4,0,2016,1,0,6,26,1,2,3,4,6,5,2
4752,34,1,5,0,2011,0,0,6,28,1,2,3,4,6,5,2
2535,40,1,3,5,2021,1,0,6,25,1,2,3,4,6,5,2
6943,63,1,4,2,2014,1,0,6,27,1,2,3,4,6,5,2
6884,66,2,3,5,2014,2,0,6,27,1,2,3,4,6,5,2
4986,49,1,6,1,2015,2,0,6,26,1,2,3,4,6,5,2
9631,73,1,0,4,2012,1,0,6,30,1,2,3,4,6,5,2
7309,64,1,3,3,2017,1,0,6,33,1,2,3,4,6,5,2
5641,57,1,2,2,2017,0,0,6,30,1,2,3,4,6,5,2
3519,39,1,5,1,2014,2,0,6,26,1,2,3,4,5,4,2
1733,61,0,3,1,2020,1,0,6,30,1,2,3,4,6,5,2
4973,23,1,3,5,2016,2,0,6,31,1,2,3,4,6,5,2
5049,43,2,0,5,2021,2,0,6,25,1,2,3,4,6,5,2
4225,57,1,3,4,2018,1,0,6,25,1,2,3,4,6,5,2
9325,52,1,1,3,2013,1,0,6,29,1,2,3,4,6,5,2
7668,75,1,2,1,2011,0,0,6,28,1,2,3,4,6,5,2
2541,45,2,4,6,2021,1,0,6,26,1,2,3,4,6,5,2
6801,29,0,2,2,2016,0,0,6,29,1,2,3,4,6,5,2
2551,57,2,4,4,2019,1,0,6,31,1,2,3,4,6,5,2
5596,78,1,4,1,2014,2,0,6,31,1,2,3,4,6,5,2
6191,73,1,4,0,2015,2,0,6,28,1,2,3,5,4,5,2
9607,72,0,0,3,2011,1,0,6,26,1,2,3,4,6,5,2
2526,55,1,3,4,2017,1,0,6,29,1,2,3,4,6,5,2
2775,33,0,2,3,2018,0,0,6,26,1,2,3,4,6,5,2
1816,45,0,1,4,2016,3,0,6,26,1,2,3,4,6,5,2
6540,37,0,3,2,2018,0,0,6,25,1,2,3,4,6,5,2
9393,45,0,3,5,2010,2,0,6,30,1,2,3,4,6,5,2
9852,50,0,3,5,2021,2,0,6,27,1,2,3,4,6,5,2
2835,43,0,0,4,2016,1,0,6,28,1,2,3,4,6,5,2
6954,59,1,2,3,2014,0,0,6,28,1,2,3,4,6,5,2
2190,76,1,5,1,2017,1,0,6,34,1,2,3,4,6,5,2
1760,61,0,4,0,2022,3,0,6,27,1,2,3,4,6,5,2
6283,23,0,0,4,2017,3,1,6,29,1,2,3,4,6,5,2
5380,31,2,5,0,2014,2,0,6,30,1,2,3,4,6,5,2
1771,28,0,1,3,2021,3,0,6,26,1,2,3,4,6,5,2
4435,45,2,3,3,2017,2,0,6,28,1,2,3,4,6,5,2
8396,62,1,1,3,2018,1,1,6,27,1,2,3,4,6,5,2
9649,66,1,0,4,2015,1,0,6,34,1,2,3,4,6,5,2
5749,38,0,5,1,2014,0,1,6,28,1,2,3,4,6,5,2
7649,43,0,4,5,2018,0,0,6,36,1,2,3,4,6,5,2
5537,30,1,2,2,2012,1,0,6,35,1,2,3,4,6,5,2
7117,80,0,1,3,2013,3,0,6,27,1,2,3,4,6,5,2
5637,66,2,2,2,2019,1,0,6,30,1,2,3,4,6,5,2
5336,47,0,5,1,2014,1,0,6,33,1,2,3,4,6,5,2
7092,78,0,0,4,2011,2,0,6,29,1,2,3,4,6,5,2
6253,36,2,0,5,2018,2,0,6,34,1,2,3,4,6,5,2
8546,47,0,5,2,2020,1,0,6,27,1,2,3,4,6,5,2
7620,47,0,2,4,2017,0,0,6,33,1,2,3,4,6,5,2
3621,74,0,4,0,2014,1,0,6,30,1,2,3,4,6,5,2
6191,72,1,4,0,2015,2,0,6,28,1,2,3,5,4,5,2
5555,70,1,2,3,2017,2,1,6,33,1,2,3,4,6,5,2
6591,35,0,1,3,2021,1,0,6,24,1,2,3,4,6,5,2
8492,39,1,2,2,2015,0,0,6,29,1,2,3,4,6,5,2
7585,53,1,1,5,2017,1,0,6,31,1,2,3,4,6,5,2
7064,71,0,0,4,2012,1,0,6,29,1,2,3,4,6,5,2
5602,74,1,4,1,2014,2,0,6,32,1,2,3,4,6,5,2
8872,36,1,3,5,2015,3,0,6,29,1,2,3,4,6,5,2
5247,39,0,3,2,2013,0,0,6,33,1,2,3,4,6,5,2
6030,29,0,5,0,2013,1,0,6,27,1,2,3,4,6,5,2
6884,34,1,1,2,2021,2,0,6,27,1,2,3,4,6,5,2
8403,75,1,1,3,2019,1,1,6,27,1,2,3,4,6,5,2
6256,80,1,6,1,2011,2,1,6,27,1,2,3,4,6,5,2
4800,56,0,5,1,2015,0,0,6,21,1,2,3,4,6,5,2
9309,67,1,0,4,2014,0,0,6,32,1,2,3,4,6,5,2
9374,66,0,2,2,2010,0,0,6,29,1,2,3,4,6,5,2
7628,70,0,3,2,2012,0,0,6,28,1,2,3,4,6,5,2
6727,43,0,2,2,2015,1,0,6,27,1,2,3,4,6,5,2
3730,39,1,4,1,2015,3,0,6,21,1,2,3,4,5,4,2
8295,62,1,3,5,2017,2,0,6,24,1,2,3,4,6,5,2
6942,51,0,3,1,2014,0,0,6,29,1,2,3,4,6,5,2
6283,23,0,1,3,2016,3,1,6,29,1,2,3,4,6,5,2
6451,68,0,5,0,2011,1,0,6,28,1,2,3,4,6,5,2
4796,54,1,6,1,2014,0,0,6,22,1,2,3,4,6,5,2
5594,58,0,2,3,2015,1,0,6,29,1,2,3,4,6,5,2
8545,34,0,5,1,2021,0,0,6,28,1,2,3,4,6,5,2
3730,27,0,1,3,2019,1,0,6,17,1,2,3,4,5,4,2
5921,71,0,3,5,2013,1,0,6,37,1,2,3,4,6,5,2
5599,79,1,5,1,2014,2,0,6,31,1,2,3,4,6,5,2
2339,33,2,1,3,2018,2,0,6,28,1,2,3,4,6,5,2
5627,70,1,3,2,2018,2,0,6,29,1,2,3,4,6,5,2
5008,35,1,1,5,2019,3,0,6,27,1,2,3,4,6,5,2
6993,54,0,1,4,2018,0,0,6,32,1,2,3,4,6,5,2
4985,49,1,5,1,2019,1,0,6,29,1,2,3,4,6,5,2
8335,31,1,2,1,2015,0,1,6,28,1,2,3,4,6,5,2
6517,67,0,6,1,2013,0,0,6,26,1,2,3,4,6,5,2
6252,57,1,3,2,2013,2,0,6,30,1,2,3,4,6,5,2
8188,56,1,4,6,2018,2,0,6,23,1,2,3,4,6,5,2
6887,34,1,1,2,2020,2,0,6,28,1,2,3,4,6,5,2
9189,35,0,0,5,2013,2,0,6,29,1,2,3,4,6,5,2
5034,52,1,0,4,2020,2,0,6,24,1,2,3,4,6,5,2
8445,52,0,3,3,2017,2,0,6,30,1,2,3,4,6,5,2
2201,51,0,2,3,2017,1,0,6,32,1,2,3,4,6,5,2
7565,60,1,0,3,2016,2,0,6,28,1,2,3,4,6,5,2
7117,80,0,0,3,2012,2,0,6,27,1,2,3,4,6,5,2
1261,50,1,4,3,2011,0,0,6,27,1,2,3,4,6,5,2
7086,63,1,2,2,2019,0,0,6,37,1,2,3,4,6,5,2
1046,46,0,5,1,2014,2,0,6,30,1,2,3,4,6,5,2
9630,60,0,1,3,2015,1,0,6,31,1,2,3,4,6,5,2
2515,73,0,2,2,2019,1,0,6,32,1,2,3,4,6,5,2
8407,79,0,1,3,2019,2,0,6,26,1,2,3,4,6,5,2
7518,60,0,1,2,2015,1,0,6,28,1,2,3,4,6,5,2
5599,57,0,3,2,2015,2,0,6,29,1,2,3,4,6,5,2
8800,58,1,3,4,2012,1,0,6,30,1,2,3,4,6,5,2
1788,28,0,5,1,2011,2,0,6,30,1,2,3,4,6,5,2
6187,34,0,5,0,2013,3,1,6,31,1,2,3,4,6,5,2
8882,78,0,1,3,2013,1,0,6,29,1,2,3,4,6,5,2
2735,50,0,2,3,2017,1,0,6,29,1,2,3,4,6,5,2
9118,38,1,0,4,2012,2,0,6,32,1,2,3,4,6,5,2
1254,56,0,5,0,2017,0,0,6,27,1,2,3,4,6,5,2
1271,52,1,4,4,2010,0,0,6,27,1,2,3,4,6,5,2
7860,50,0,1,2,2015,1,1,6,28,1,2,3,4,4,5,2
1070,41,2,0,4,2014,2,0,6,25,1,2,3,4,6,5,2
9868,82,1,1,3,2016,1,0,6,31,1,2,3,4,6,5,2
8557,51,0,4,1,2019,0,0,6,28,1,2,3,4,6,5,2
6941,43,0,1,3,2014,1,0,6,31,1,2,3,4,6,5,2
5792,45,0,5,2,2015,1,0,6,28,1,2,3,4,6,5,2
4730,27,1,5,0,2016,2,0,6,24,1,2,3,4,6,5,2
8583,61,0,0,4,2012,0,0,6,31,1,2,3,4,6,5,2
2550,57,2,4,4,2019,1,0,6,31,1,2,3,4,6,5,2
9030,34,0,2,3,2014,3,1,6,28,1,2,3,4,6,5,2
7571,55,1,0,3,2017,2,0,6,29,1,2,3,4,6,5,2
8583,65,0,0,3,2012,0,0,6,29,1,2,3,4,6,5,2
5109,47,1,1,3,2017,1,0,6,28,1,2,3,4,6,5,2
9634,72,1,0,4,2013,1,0,6,30,1,2,3,4,6,5,2
5586,64,1,2,3,2012,1,0,6,33,1,2,3,4,6,5,2
2522,70,0,2,1,2019,1,0,6,32,1,2,3,4,6,5,2
6607,69,1,1,2,2019,1,0,6,29,1,2,3,4,6,5,2
6278,27,0,2,3,2016,3,1,6,29,1,2,3,4,6,5,2
1342,46,0,1,3,2020,2,0,6,30,1,2,3,4,6,5,2
8969,23,1,4,0,2019,2,1,6,29,1,2,3,4,6,5,2
5993,28,0,4,0,2013,1,0,6,27,1,2,3,4,6,5,2
6714,25,0,1,3,2015,1,0,6,28,1,2,3,4,6,5,2
5504,47,1,4,3,2014,2,0,6,29,1,2,3,4,6,5,2
8419,58,0,2,3,2018,2,0,6,27,1,2,3,4,6,5,2
4976,47,1,5,1,2013,1,0,6,26,1,2,3,4,6,5,2
1374,75,0,3,0,2016,0,0,6,27,1,2,3,4,6,5,2
4157,60,0,3,5,2018,0,0,6,25,1,2,3,4,6,5,2
7607,53,0,4,2,2015,1,0,6,30,1,2,3,4,6,5,2
1296,63,0,4,3,2013,0,0,6,28,1,2,3,4,6,5,2
8568,65,0,3,1,2016,0,0,6,27,1,2,3,4,6,5,2
7102,80,0,0,4,2011,2,0,6,29,1,2,3,4,6,5,2
4789,52,0,5,0,2015,0,0,6,21,1,2,3,4,6,5,2
2063,27,1,5,2,2017,2,0,6,34,1,2,3,4,6,5,2
1309,75,0,5,0,2019,0,0,6,29,1,2,3,4,6,5,2
3964,62,0,3,5,2012,1,0,6,29,1,2,3,4,6,5,2
5932,51,0,3,3,2014,1,0,6,35,1,2,3,4,6,5,2
8371,31,1,2,2,2016,0,0,6,26,1,2,3,4,6,5,2
2850,43,0,0,4,2016,1,0,6,28,1,2,3,4,6,5,2
9112,37,1,0,4,2012,2,0,6,31,1,2,3,4,6,5,2
8401,74,0,1,3,2019,2,0,6,26,1,2,3,4,6,5,2
9594,48,0,3,1,2016,1,0,6,29,1,2,3,4,6,5,2
1236,51,0,5,0,2016,0,0,6,27,1,2,3,4,6,5,2
4712,21,1,4,0,2019,2,0,6,22,1,2,3,4,6,5,2
4781,49,0,4,1,2017,0,0,6,25,1,2,3,4,6,5,2
5952,23,0,3,2,2015,1,0,6,33,1,2,3,4,6,5,2
9904,81,1,2,3,2016,1,0,6,28,1,2,3,4,6,5,2
1435,79,1,0,4,2013,0,0,6,25,1,2,3,4,6,5,2
2536,70,0,2,2,2019,2,0,6,30,1,2,3,4,6,5,2
9792,44,0,4,6,2018,3,0,6,27,1,2,3,4,6,5,2
6546,68,0,1,3,2016,1,0,6,31,1,2,3,4,6,5,2
1840,54,1,1,4,2015,2,0,6,26,1,2,3,4,6,5,2
6992,63,1,6,1,2016,0,0,6,28,1,2,3,4,6,5,2
5604,80,1,5,1,2014,2,0,6,31,1,2,3,4,6,5,2
8972,23,1,4,0,2019,2,1,6,29,1,2,3,4,6,5,2
2094,51,0,3,1,2018,2,0,6,32,1,2,3,4,6,5,2
5603,75,1,5,1,2015,2,0,6,30,1,2,3,4,6,5,2
6817,67,1,4,3,2015,1,0,6,26,1,2,3,4,6,5,2
2553,58,2,4,3,2019,1,0,6,31,1,2,3,4,6,5,2
9374,80,0,1,2,2010,0,0,6,29,1,2,3,4,6,5,2
4786,47,1,6,1,2012,0,0,6,25,1,2,3,4,6,5,2
7611,52,0,2,1,2018,2,0,6,31,1,2,3,4,6,5,2
2218,67,0,2,1,2018,1,0,6,31,1,2,3,4,6,5,2
4992,39,1,5,2,2020,2,0,6,29,1,2,3,4,6,5,2
5175,36,1,2,3,2014,0,0,6,34,1,2,3,4,6,5,2
5006,41,1,4,2,2015,2,0,6,27,1,2,3,4,6,5,2
8546,54,1,2,2,2014,0,0,6,28,1,2,3,4,6,5,2
7155,68,2,3,3,2017,1,0,6,39,1,2,3,4,6,5,2
4027,66,1,4,6,2013,0,0,6,28,1,2,3,4,6,5,2
9548,37,0,4,0,2016,1,0,6,26,1,2,3,4,6,5,2
2172,80,1,4,1,2018,2,0,6,33,1,2,3,4,6,5,2
8553,70,0,3,5,2018,2,0,6,25,1,2,3,4,6,5,2
2339,36,2,0,4,2018,2,0,6,28,1,2,3,4,6,5,2
1770,38,0,1,4,2018,1,0,6,27,1,2,3,4,6,5,2
4694,32,0,4,2,2018,0,1,6,31,1,2,3,4,6,5,2
6756,75,0,2,2,2017,0,0,6,26,1,2,3,4,6,5,2
5024,52,1,1,4,2019,2,0,6,24,1,2,3,4,6,5,2
7375,54,0,3,3,2019,1,0,6,34,1,2,3,4,6,5,2
5529,28,1,2,2,2012,1,0,6,36,1,2,3,4,6,5,2
8297,52,1,3,4,2017,1,0,6,23,1,2,3,4,6,5,2
1270,52,1,4,4,2010,0,0,6,27,1,2,3,4,6,5,2
6742,81,1,0,4,2017,0,0,6,28,1,2,3,4,6,5,2
8942,73,0,1,3,2017,2,1,6,25,1,2,3,4,6,5,2
3628,61,0,3,1,2014,1,0,6,30,1,2,3,4,6,5,2
4312,55,2,3,3,2018,2,0,6,27,1,2,3,4,6,5,2
7841,65,0,1,2,2015,1,1,6,27,1,2,3,4,4,5,2
9076,49,1,3,4,2019,2,1,6,29,1,2,3,4,6,5,2
3753,46,0,1,2,2017,1,0,6,27,1,2,3,4,5,4,2
3502,58,1,4,1,2015,2,0,6,27,1,2,3,4,6,5,2
4157,48,0,3,5,2016,2,0,6,31,1,2,3,4,6,5,2
7660,74,1,2,1,2011,0,0,6,27,1,2,3,4,6,5,2
7617,47,0,2,5,2018,1,0,6,34,1,2,3,4,6,5,2
9902,81,1,2,3,2016,1,0,6,28,1,2,3,4,6,5,2
3718,42,0,4,1,2013,1,0,6,23,1,2,3,4,6,5,2
9928,81,1,2,2,2013,1,0,6,28,1,2,3,4,6,5,2
4810,38,0,3,4,2017,1,1,6,30,1,2,3,4,6,5,2
1432,45,0,2,2,2014,3,0,6,27,1,2,3,4,6,5,2
6539,38,0,4,1,2018,0,0,6,25,1,2,3,4,6,5,2
9073,31,1,2,3,2013,3,0,6,30,1,2,3,4,6,5,2
5619,51,1,2,2,2016,2,0,6,31,1,2,3,4,6,5,2
4117,56,0,3,5,2017,0,0,6,24,1,2,3,4,6,5,2
3905,56,0,4,6,2013,2,0,6,33,1,2,3,4,6,5,2
3730,45,1,5,1,2013,3,0,6,23,1,2,3,4,5,4,2
2528,56,1,3,2,2016,1,0,6,29,1,2,3,4,6,5,2
8891,32,1,4,3,2017,2,0,6,29,1,2,3,4,6,5,2
1082,44,0,1,2,2014,1,0,6,27,1,2,3,4,6,5,2
2508,43,1,2,5,2016,1,0,6,25,1,2,3,4,6,5,2
9320,53,1,1,4,2013,0,0,6,30,1,2,3,4,6,5,2
9368,44,1,3,3,2012,2,0,6,26,1,2,3,4,6,5,2
8404,76,1,1,3,2019,1,1,6,27,1,2,3,4,6,5,2
2973,31,2,3,2,2017,0,0,6,31,1,2,3,4,6,5,2
3257,45,2,3,3,2021,3,0,6,29,1,2,3,4,6,5,2
3736,49,1,5,1,2013,2,0,6,23,1,2,3,4,6,5,2
7642,48,0,4,3,2017,0,1,6,35,1,2,3,4,6,5,2
3645,34,0,0,4,2016,0,0,6,31,1,2,3,4,6,5,2
5882,66,0,4,6,2014,2,0,6,35,1,2,3,4,6,5,2
3664,77,0,3,1,2016,1,0,6,31,1,2,3,4,6,5,2
3784,19,0,1,4,2014,1,0,6,21,1,2,3,4,5,4,2
6187,49,1,2,1,2011,0,0,6,26,1,2,3,4,5,5,2
4966,22,1,4,3,2016,3,0,6,30,1,2,3,4,6,5,2
1048,39,0,3,1,2012,2,0,6,30,1,2,3,4,6,5,2
5380,44,0,5,0,2014,2,0,6,32,1,2,3,4,6,5,2
9120,65,1,3,5,2021,2,1,6,30,1,2,3,4,6,5,2
7264,68,1,3,2,2011,1,0,6,29,1,2,3,4,6,5,2
4245,31,1,4,6,2016,1,1,6,32,1,2,3,4,6,5,2
1285,55,0,4,5,2010,0,0,6,28,1,2,3,4,6,5,2
2910,24,1,5,1,2017,0,0,6,29,1,2,3,4,6,5,2
4963,29,1,3,4,2015,1,0,6,31,1,2,3,4,6,5,2
3636,71,0,5,0,2013,2,0,6,30,1,2,3,4,6,5,2
6267,33,0,3,2,2016,2,0,6,29,1,2,3,4,6,5,2
6285,22,0,0,4,2017,2,0,6,29,1,2,3,4,6,5,2
5605,80,2,5,1,2015,3,0,6,30,1,2,3,4,6,5,2
7058,69,0,0,4,2013,1,0,6,29,1,2,3,4,6,5,2
6252,37,1,0,4,2017,2,0,6,34,1,2,3,4,6,5,2
5631,55,0,2,2,2016,0,1,6,30,1,2,3,4,6,5,2
7025,63,1,5,1,2020,0,0,6,32,1,2,3,4,6,5,2
5584,64,1,2,3,2012,1,0,6,32,1,2,3,4,6,5,2
1494,61,0,4,0,2010,2,0,6,25,1,2,3,4,6,5,2
1760,64,0,4,0,2020,2,0,6,27,1,2,3,4,6,5,2
7619,61,0,5,1,2014,1,0,6,31,1,2,3,4,6,5,2
8362,39,1,1,2,2016,0,0,6,26,1,2,3,4,6,5,2
5048,44,2,0,5,2021,2,0,6,25,1,2,3,4,6,5,2
5955,41,0,4,0,2012,1,0,6,26,1,2,3,4,6,5,2
